"","securities.name","year.code","month.code","KV2001","KV2002","KV2003","KV2004","KV2005","KV2006","KV2007","KV2008","KV2009"
"386","SECURITIES#09",2011,6,NA,NA,95.1548672566372,-0.869411117459108,-0.175529378341907,4.13420547991291,NA,-0.15552593156859,NA
"387","SECURITIES#09",2011,9,NA,NA,91.0114635233119,-3.43363455311539,-0.672994042791842,8.35273130319837,NA,-2.34436601590549,NA
"388","SECURITIES#09",2011,12,NA,NA,93.6725526282851,-3.31666213645012,-0.518211071845833,8.58144284537885,NA,-1.94808371840174,NA
"389","SECURITIES#09",2012,3,NA,NA,96.5557674699711,-2.53066947073256,-0.416364093676154,11.835280225101,NA,-1.22300412521233,NA
"390","SECURITIES#09",2012,6,NA,NA,101.43704345488,0.29055390702275,0.0439471447161994,2.76062059385155,NA,0.176858899926891,NA
"391","SECURITIES#09",2012,9,NA,NA,102.721049556758,0.927143116697126,0.139120812593841,6.48539532161164,NA,-0.640450158709801,NA
"392","SECURITIES#09",2012,12,NA,NA,99.5860027572784,-0.39123059066079,-0.0573852335015469,9.74671919968632,NA,-3.42989640235604,NA
"393","SECURITIES#09",2013,3,NA,NA,100.811194545933,0.439364479154358,0.0640045319590355,12.8890495522617,NA,-3.88875162478918,NA
"394","SECURITIES#09",2013,6,NA,NA,101.219151620279,0.0332351467036899,0.00419098451634011,3.47111532913424,NA,-0.496114972165565,NA
"395","SECURITIES#09",2013,9,NA,NA,101.996695748605,0.545722595901349,0.0712326803148993,6.2731736751574,NA,-2.79232949168086,NA
"396","SECURITIES#09",2013,12,NA,NA,102.883887762206,1.24660816159049,0.164928074688006,9.52365942089897,NA,-5.23104210512383,NA
"397","SECURITIES#09",2014,3,NA,NA,103.649980725811,0.664271851808997,0.0760059047500982,2.8316863381342,NA,-0.574071833926778,NA
"398","SECURITIES#09",2014,6,NA,NA,103.224316682375,1.44940754619628,0.13120660062145,5.1671622102344,NA,-1.82674341942394,NA
"399","SECURITIES#09",2014,9,NA,NA,105.051813471503,2.78209891621563,0.256825822720873,7.2380257927183,NA,-1.71554195646864,NA
"400","SECURITIES#09",2014,12,NA,NA,104.485446682594,3.0325244721726,0.302931607767708,10.5601277377402,NA,-3.12890087328297,NA
"401","SECURITIES#09",2015,3,NA,NA,109.946949602122,2.66468338291543,0.210277788025233,2.9437706660217,NA,-0.629484262893428,NA
"402","SECURITIES#09",2015,6,NA,NA,107.475770445388,4.01757225889269,0.361182675015555,6.55836945492338,NA,-4.4105581385035,NA
"403","SECURITIES#09",2015,9,NA,NA,107.30787086055,5.45758307035456,0.585852970914301,10.9394716155855,NA,1.7188370150362,NA
"404","SECURITIES#09",2015,12,NA,NA,107.471071968939,5.83119349283474,0.717097065146894,13.5821809923778,NA,-1.43093824958485,NA
"405","SECURITIES#09",2016,3,326.735294117647,49.6103428982495,104.942743682625,1.60438729198185,0.182016808020754,5.16499510416836,NA,2.35268532526475,488.473143633602
"406","SECURITIES#09",2016,6,311.390956821566,46.579693149614,107.749127493764,3.79537923263512,0.485988473499141,9.2308432218669,NA,1.78436295615137,488.318186260139
"407","SECURITIES#09",2016,9,300.067392837552,52.0211650693808,107.534808693684,5.0382613459958,0.573152281452321,11.0524876766131,NA,-0.86640489453018,416.085948011854
"408","SECURITIES#09",2016,12,307.49471044589,48.6542516434254,106.333399864162,5.82310401298532,0.818556875875211,18.8577230296281,NA,-5.70535209634643,447.638960256569
"409","SECURITIES#09",2017,3,301.02421440326,52.1315544045444,103.591444746731,1.33945567409796,0.154489089285376,6.012787919918,NA,-1.5659155538794,396.079882226898
"410","SECURITIES#09",2017,6,312.716843655531,50.0238961802875,106.66797514432,3.63188313794703,0.410642027224827,10.3950504473484,NA,-4.10293794493839,396.633212014264
"411","SECURITIES#09",2017,9,317.910239516317,49.4407208160626,106.500531439014,4.83682893347595,0.641746083182468,15.9143293431209,NA,-8.83037339795758,401.419878296146
"412","SECURITIES#09",2017,12,324.173319897682,43.3074796784312,106.049857955028,6.02179484564817,0.811406778104567,21.4314486995667,NA,-9.40845960883487,411.596891600915
"413","SECURITIES#09",2018,3,329.345012014573,44.0388696526304,105.953241887871,2.65940836392792,0.323214825333724,7.33376592763886,NA,2.09275435709162,416.384079824268
"414","SECURITIES#09",2018,6,336.056894814355,40.0566292713271,105.906746502719,4.80507646390745,0.577344027063844,13.362773091976,NA,-1.66117508782124,409.993064344295
"415","SECURITIES#09",2018,9,357.59941089838,45.3621539628366,107.722212075694,7.6494873757675,0.915558221977729,16.6188020459466,NA,-2.62269511269406,449.896852483883
"416","SECURITIES#09",2018,12,350.994496550655,44.5531166899536,106.909893869919,8.98840592515921,1.25438774775457,26.0347003383804,NA,-0.0287169518375693,440.152641937471
"417","SECURITIES#09",2019,3,345.093609536838,45.1132216382262,108.934616043955,3.49036648305295,0.409075526025651,6.8142963962749,NA,-8.08567192695152,411.032592613468
"418","SECURITIES#09",2019,6,378.201289818253,49.7087314444408,107.48395649423,5.34392049883087,0.683443586895109,13.196648509776,NA,-8.32095187061574,419.908751281119
"419","SECURITIES#09",2019,9,384.211842876686,50.6331906926986,106.871035223611,6.79118980781689,0.865715630919322,18.0665951863779,NA,-3.11202883946352,428.632655790318
"420","SECURITIES#09",2019,12,386.784444010162,48.5126744202127,109.063262963579,9.2339100356134,1.45601861506446,24.4779894329369,NA,-11.8759069579844,442.129136645877
"421","SECURITIES#09",2020,3,387.738909517295,52.8413298515025,101.994371793861,1.4487976230595,0.189970704568443,11.7284381803103,NA,12.1170693230164,422.209013784412
"422","SECURITIES#09",2020,6,402.900136798906,52.8584828966294,106.513481664293,4.92500489746553,0.629887693569641,13.2265885446642,NA,4.98420035034623,422.31255080983
"423","SECURITIES#09",2020,9,409.522767246433,48.3637290439511,111.183419821898,9.10322233034349,1.23442521610033,15.9694226938793,NA,-0.161367593749958,396.716130493883
"424","SECURITIES#09",2020,12,425.520422122337,46.3887696352013,111.788842862605,10.6888272429056,1.63968402429174,21.6333764466959,NA,-6.87668049704073,420.130675903763
"425","SECURITIES#09",2021,3,547.701387531757,47.2402739853303,107.379876895329,2.39003666925627,0.422111102123999,7.43215069096733,NA,-4.82137461090542,461.655990461098
"426","SECURITIES#09",2021,6,562.656243892906,49.0652588270278,112.122990395733,5.00670572744423,0.945769391271119,11.1280284159463,NA,-6.90394834045965,450.876731160152
"427","SECURITIES#09",2021,9,569.989446941567,44.7488140773654,113.745690659681,7.75596226754394,1.52019385105447,16.4472828006767,NA,-8.24308127971006,422.0581610028
"428","SECURITIES#09",2021,12,568.61754934532,43.5675899989625,114.38325909132,9.74749276568756,1.83350543455528,19.543248570299,NA,-7.53693052449611,401.85869903517
"429","SECURITIES#09",2022,3,518.353722884503,44.5763851583602,102.608512304587,1.11756253482303,0.204142596630263,9.12374383916285,NA,-7.42656618085491,349.102732187064
"430","SECURITIES#09",2022,6,513.638460035177,39.5872287487243,102.823079687001,2.20106877844501,0.378710448426503,17.1351134226899,NA,-15.441799136161,344.739606224719
"431","SECURITIES#09",2022,9,510.817275747508,38.9731534221955,102.781293583236,3.76681043128435,0.633040513155021,30.0460597881004,NA,-19.7899902181756,323.281726764231
"432","SECURITIES#09",2022,12,524.591752980262,42.3725375204246,103.154066999833,4.4425415698464,0.747743895334902,35.3421688636445,NA,-15.0712383438452,347.523781070305
"433","SECURITIES#10",2011,3,NA,NA,101.095893006677,4.04746771741904,0.5546362056941,30.12880478895,NA,1.30873828879735,NA
"434","SECURITIES#10",2011,6,NA,NA,102.614300280197,1.49909632345069,0.133714574047599,5.58022090485754,NA,-3.64682626558662,NA
"435","SECURITIES#10",2011,9,NA,NA,102.0319331486,3.57195711384354,0.275327142113245,15.9611712034119,NA,-5.7190988239369,NA
"436","SECURITIES#10",2011,12,NA,NA,102.866227604929,5.29231387148849,0.408684744674925,18.6827465227679,NA,-3.5440691450331,NA
"437","SECURITIES#10",2012,3,NA,NA,103.868416411297,7.92709319726585,0.731870320108021,25.7033920266234,NA,-3.59703302758528,NA
"438","SECURITIES#10",2012,6,NA,NA,105.339824345875,1.703591910655,0.122794114367575,3.00351705927677,NA,0.396317536975551,NA
"439","SECURITIES#10",2012,9,NA,NA,108.721367668172,5.2956304180011,0.430131676239449,6.8763090694528,NA,4.43441992588705,NA
"440","SECURITIES#10",2012,12,NA,NA,108.992386935449,7.31853672126697,0.642575329021148,10.1808769582083,NA,4.17038725024467,NA
"441","SECURITIES#10",2013,3,NA,NA,108.132249445785,8.78477635313418,0.764594708645394,13.2607360698398,NA,4.59439361117398,NA
"442","SECURITIES#10",2013,6,NA,NA,106.27064519452,2.03666491933135,0.154245171857044,3.41300112449991,NA,-1.31399615586231,NA
"443","SECURITIES#10",2013,9,NA,NA,108.712389192544,5.09442911957446,0.40781925358465,6.65101251891081,NA,-1.96693216180428,NA
"444","SECURITIES#10",2013,12,NA,NA,108.876879369994,6.97520343006664,0.630133482354083,10.3775017309802,NA,-2.98777885331555,NA
"445","SECURITIES#10",2014,3,NA,NA,113.14463385869,3.72028945132591,0.272908276811266,3.11154274310742,NA,-0.445597592802802,NA
"446","SECURITIES#10",2014,6,NA,NA,115.995898437116,8.05102276858002,0.585930698408844,5.66973664287145,NA,-1.0164898714517,NA
"447","SECURITIES#10",2014,9,NA,NA,114.255111999365,11.714266244681,0.96880888136905,10.2144322873257,NA,-0.0102215424686161,NA
"448","SECURITIES#10",2014,12,NA,NA,112.716622745764,15.1877851327575,1.20327308623782,13.9803822728084,NA,0.609247979122524,NA
"449","SECURITIES#10",2015,3,NA,NA,107.553109133694,6.0594135904299,0.443587470854056,5.52759383527066,NA,3.36239506762342,NA
"450","SECURITIES#10",2015,6,NA,NA,115.311044847532,13.0807170397076,1.18047541962192,10.1644355467094,NA,4.76808038322234,NA
"451","SECURITIES#10",2015,9,NA,NA,114.276345293198,14.2196589182471,1.58352787204257,14.7246261819498,NA,5.27845199448964,NA
"452","SECURITIES#10",2015,12,NA,NA,113.586922817917,17.1537648580887,2.30589152032777,23.1897419064036,NA,4.68016431077132,NA
"453","SECURITIES#10",2016,3,730.488819552782,58.8273480662983,106.403400319079,3.02469463479341,0.304283514088173,6.93511042457847,NA,1.53089677376642,552.721454880295
"454","SECURITIES#10",2016,6,727.53361563034,61.8968122933911,108.443214468147,7.60514210216697,0.862696161348931,14.7815884878435,NA,2.60679006637807,460.11377049542
"455","SECURITIES#10",2016,9,751.41594235198,64.0272975202968,108.655089275199,10.7769260145866,1.14087189665762,19.0507625640192,NA,2.21625847965841,418.538568612261
"456","SECURITIES#10",2016,12,697.123542084541,61.4243985243053,107.230439255805,13.416052774735,1.65165117140837,31.7980480889667,NA,-0.225179130608137,390.677784971084
"457","SECURITIES#10",2017,3,728.758636059728,56.0507411533277,108.858065832607,4.16961380863008,0.427113729757902,6.66817201340722,NA,0.0633888637387703,339.124510346408
"458","SECURITIES#10",2017,6,1141.35725429017,54.8586896111649,109.495518695341,4.97164655173774,0.884335155747398,13.1398984932547,NA,1.13783105984921,416.251415162306
